,id,rank,name,valid_url,urls.website,web_score
1350,3229,5474,Centaure,1,['https://centaure.io/'],75
1351,3354,5479,TRONCLASSIC,1,['https://www.tronclassic.org/'],100
1352,3838,5487,Esportbits,1,['https://esportbits.com/'],90
1353,3905,5490,DUO Network Token,1,['https://duo.network/'],90
1354,3923,5491,VENJOCOIN,1,['https://venjocoin.io'],55
1355,4010,5494,Sparkster,1,"['https://sparkster.me/', 'https://t.me/SparksterNews']",60
1356,4133,5498,YottaChain,1,['http://www.yottachain.io'],65
1357,4150,5499,GLOBEX,1,['https://globex.site'],-1
1358,4205,5502,Xenoverse,1,['https://xenoverse.io/'],100
1359,4301,5506,Tutor's Diary,1,['https://www.tutorsdiary.io/'],80
1360,4325,5508,Bitscoin,1,"['http://bitscointoken.com', 'http://dashboard.bitscointoken.com']",90
1361,4362,5509,Shuffle Monster,1,"['https://shuffle.monster/', 'https://heapwars.com']",54
1362,4439,5511,Kripton,1,"['https://www.l-pesa.com/', 'https://ico.lpesa.io/']",63
1363,4774,5525,1irstGold,0,['https://1irstgold.com/'],-1
1364,4806,5526,Tesra,1,['https://tesra.io/'],100
1365,4941,5534,Bispex,1,['https://bispex.com'],84
1366,5065,5540,Axial Entertainment Digital Asset,1,['http://axl.team'],100
1367,5076,5541,Global Reserve System,1,['https://globreserve.github.io/'],100
1368,5094,5543,Level01,1,"['https://level01.io/', 'https://level01.io/category/news']",35
1369,5105,5545,1AI Token,1,['https://www.1ai.io'],80
1370,5110,5546,RIFT Token,1,"['https://www.rifttoken.com', 'https://www.rifttoken.com/our-team/']",100
1371,5135,5547,AfroDex,0,['http://afrodexlabs.com/native-token.html'],70
1372,5219,5549,USD Bancor,1,['https://usdb.peg.network/'],70
1373,5264,5551,Compound SAI,1,['https://compound.finance/'],100
1374,5322,5556,GermanCoin,1,['https://germancoin.info/'],74
1375,5494,5566,eToro New Zealand Dollar,1,['https://www.etoro.com/crypto/exchange/'],100
1376,5507,5567,eToro Euro,1,['https://www.etoro.com/crypto/exchange/'],100
1377,5550,5569,BeeEx,1,"['https://www.beeex.com/', 'https://www.beex.one/']",80
1378,5564,5572,ARMTOKEN,1,['https://armtoken.io'],90
1379,5668,5577,0xMonero,1,['https://0xmonero.com/0xmr'],58
1380,5673,5578,EYES Protocol,1,['https://www.eyesprotocol.io/en'],100
1381,5716,5580,Gas Token Two,1,['https://gastoken.io/'],40
1382,5732,5583,BITCOINHEDGE,1,['https://bitcoinhedge.io/'],60
1383,5733,5584,IOOX System,1,"['https://www.ioox.me/', 'https://www.ioox.org/']",76
1384,5749,5585,Aave TUSD,1,"['https://aave.com/', 'https://ethlend.io']",100
1385,5754,5590,Aave BAT,1,"['https://aave.com/', 'https://ethlend.io']",100
1386,5763,5592,Aave DAI,1,"['https://aave.com/', 'https://ethlend.io']",100
1387,5764,5593,sBTC,1,['https://www.synthetix.io/'],100
1388,5769,5594,sADA,1,['https://www.synthetix.io/'],100
1389,5793,5595,Kublaicoin,0,['https://kublaicoin.io/'],100
1390,5811,5597,ENTONE,1,['https://entone.io'],45
1391,5826,5598,EtherBone,1,"['https://dogdata.io/', 'https://mydogdata.com/']",60
1392,5844,5600,Cipher Core Token,1,['https://www.cipher-core.com/'],80
1393,5850,5602,Bitpayer Token,1,"['https://bitpayer.io/', 'https://dex.bitpayer.io/']",95
1394,5856,5603,Bankroll Vault,1,['https://bankroll.network'],80
1395,5884,5607,Decurian,1,"['https://decurian.com/', 'https://meagainstu.com']",50
1396,5969,5621,KIWI TOKEN,1,['https://kiwi-token.com/'],55
1397,6025,5626,DigiMax DGMT,0,['https://digimaxtoken.io'],55
1398,6038,5632,Aave WBTC,1,['https://aave.com/atokens'],100
1399,6119,5636,Foundry,1,['https://foundrydao.com'],85
